DEGRADED	 PESQMOS	 SUBJMOS	 COND	 SAMPLE_FREQ	 CRUDE_DELAY
 A11_140_K.wav	 1.961	 0.000	 0	 16000	0.0000
 A11_140_84.wav	 2.648	 0.000	 0	 16000	0.0000
 A11_140_85.wav	 2.616	 0.000	 0	 16000	0.0000
 A11_140_S1.wav	 1.644	 0.000	 0	 16000	0.0000
 A11_140_S2.wav	 2.229	 0.000	 0	 16000	0.0000
 A11_140_S3.wav	 2.252	 0.000	 0	 16000	0.0000
 A11_141.wav	 2.682	 0.000	 0	 16000	0.0000
 A11_141_K.wav	 1.999	 0.000	 0	 16000	0.0000
 A11_141_84.wav	 2.633	 0.000	 0	 16000	0.0000
 A11_141_85.wav	 2.599	 0.000	 0	 16000	0.0000
 A11_141_S1.wav	 1.572	 0.000	 0	 16000	0.0000
 A11_141_S2.wav	 2.280	 0.000	 0	 16000	0.0000
 A11_141_S3.wav	 2.322	 0.000	 0	 16000	0.0000
 A11_142.wav	 2.725	 0.000	 0	 16000	0.0000
 A11_142_K.wav	 2.075	 0.000	 0	 16000	0.0000
 A11_142_84.wav	 2.693	 0.000	 0	 16000	0.0000
 A11_142_85.wav	 2.681	 0.000	 0	 16000	0.0000
 A11_142_S1.wav	 1.576	 0.000	 0	 16000	0.0000
 A11_142_S2.wav	 2.449	 0.000	 0	 16000	0.0000
 A11_142_S3.wav	 2.404	 0.000	 0	 16000	0.0000
 A11_143.wav	 2.822	 0.000	 0	 16000	0.0000
 A11_143_K.wav	 2.236	 0.000	 0	 16000	0.0000
 A11_143_84.wav	 2.812	 0.000	 0	 16000	0.0000
 A11_143_85.wav	 2.799	 0.000	 0	 16000	0.0000
 A11_143_S1.wav	 1.640	 0.000	 0	 16000	0.0000
 A11_143_S2.wav	 2.587	 0.000	 0	 16000	0.0000
 A11_143_S3.wav	 2.453	 0.000	 0	 16000	0.0000
 A11_144.wav	 2.834	 0.000	 0	 16000	0.0000
 A11_144_K.wav	 1.858	 0.000	 0	 16000	0.0000
 A11_144_84.wav	 2.799	 0.000	 0	 16000	0.0000
 A11_144_85.wav	 2.762	 0.000	 0	 16000	0.0000
 A11_144_S1.wav	 1.722	 0.000	 0	 16000	0.0000
 A11_144_S2.wav	 2.338	 0.000	 0	 16000	0.0000
 A11_144_S3.wav	 2.330	 0.000	 0	 16000	0.0000
 A11_145.wav	 2.691	 0.000	 0	 16000	0.0000
 A11_145_K.wav	 1.955	 0.000	 0	 16000	0.0000
 A11_145_84.wav	 2.619	 0.000	 0	 16000	0.0000
 A11_145_85.wav	 2.590	 0.000	 0	 16000	0.0000
 A11_145_S1.wav	 1.699	 0.000	 0	 16000	0.0000
 A11_145_S2.wav	 2.439	 0.000	 0	 16000	0.0000
 A11_145_S3.wav	 2.379	 0.000	 0	 16000	0.0000
 A11_146.wav	 2.773	 0.000	 0	 16000	0.0000
 A11_146_K.wav	 2.041	 0.000	 0	 16000	0.0000
 A11_146_84.wav	 2.765	 0.000	 0	 16000	0.0000
 A11_146_85.wav	 2.753	 0.000	 0	 16000	0.0000
 A11_146_S1.wav	 1.652	 0.000	 0	 16000	0.0000
 A11_146_S2.wav	 2.447	 0.000	 0	 16000	0.0000
 A11_146_S3.wav	 2.430	 0.000	 0	 16000	0.0000
 A11_147.wav	 2.623	 0.000	 0	 16000	0.0000
 A11_147_K.wav	 2.041	 0.000	 0	 16000	0.0000
 A11_147_84.wav	 2.619	 0.000	 0	 16000	0.0000
 A11_147_85.wav	 2.614	 0.000	 0	 16000	0.0000
 A11_147_S1.wav	 1.563	 0.000	 0	 16000	0.0000
 A11_147_S2.wav	 2.317	 0.000	 0	 16000	0.0000
 A11_147_S3.wav	 2.320	 0.000	 0	 16000	0.0000
 A11_148.wav	 2.641	 0.000	 0	 16000	0.0000
 A11_148_K.wav	 1.986	 0.000	 0	 16000	0.0040
 A11_148_84.wav	 2.628	 0.000	 0	 16000	0.0000
 A11_148_85.wav	 2.598	 0.000	 0	 16000	0.0000
 A11_148_S1.wav	 1.765	 0.000	 0	 16000	0.0000
 A11_148_S2.wav	 2.367	 0.000	 0	 16000	0.0000
 A11_148_S3.wav	 2.330	 0.000	 0	 16000	0.0000
 A11_149.wav	 2.688	 0.000	 0	 16000	0.0000
 A11_149_K.wav	 1.980	 0.000	 0	 16000	0.0000
 A11_149_84.wav	 2.716	 0.000	 0	 16000	0.0000
 A11_149_85.wav	 2.714	 0.000	 0	 16000	0.0000
 A11_149_S1.wav	 1.486	 0.000	 0	 16000	0.0000
 A11_149_S2.wav	 2.372	 0.000	 0	 16000	0.0000
 A11_149_S3.wav	 2.374	 0.000	 0	 16000	0.0000
 A11_15.wav	 2.545	 0.000	 0	 16000	0.0000
 A11_15_K.wav	 2.184	 0.000	 0	 16000	0.0000
 A11_15_84.wav	 2.549	 0.000	 0	 16000	0.0000
 A11_15_85.wav	 2.549	 0.000	 0	 16000	0.0000
 A11_15_S1.wav	 1.603	 0.000	 0	 16000	0.0000
 A11_15_S2.wav	 2.228	 0.000	 0	 16000	0.0000
 A11_15_S3.wav	 2.335	 0.000	 0	 16000	0.0000
 A11_150.wav	 2.729	 0.000	 0	 16000	0.0000
 A11_150_K.wav	 2.065	 0.000	 0	 16000	0.0000
 A11_150_84.wav	 2.711	 0.000	 0	 16000	0.0000
 A11_150_85.wav	 2.703	 0.000	 0	 16000	0.0000
 A11_150_S1.wav	 1.646	 0.000	 0	 16000	0.0000
 A11_150_S2.wav	 2.477	 0.000	 0	 16000	0.0000
 A11_150_S3.wav	 2.414	 0.000	 0	 16000	0.0000
 A11_151.wav	 2.560	 0.000	 0	 16000	0.0000
 A11_151_K.wav	 1.921	 0.000	 0	 16000	0.0000
 A11_151_84.wav	 2.530	 0.000	 0	 16000	0.0000
 A11_151_85.wav	 2.508	 0.000	 0	 16000	0.0000
 A11_151_S1.wav	 1.721	 0.000	 0	 16000	0.0000
 A11_151_S2.wav	 2.259	 0.000	 0	 16000	0.0000
 A11_151_S3.wav	 2.254	 0.000	 0	 16000	0.0000
 A11_152.wav	 2.974	 0.000	 0	 16000	0.0000
 A11_152_K.wav	 1.829	 0.000	 0	 16000	0.0000
 A11_152_84.wav	 2.869	 0.000	 0	 16000	0.0000
 A11_152_85.wav	 2.782	 0.000	 0	 16000	0.0000
 A11_152_S1.wav	 1.736	 0.000	 0	 16000	0.0000
 A11_152_S2.wav	 2.460	 0.000	 0	 16000	0.0000
 A11_152_S3.wav	 2.426	 0.000	 0	 16000	0.0000
 A11_153.wav	 2.841	 0.000	 0	 16000	0.0000
 A11_153_K.wav	 2.223	 0.000	 0	 16000	0.0000
 A11_153_84.wav	 2.820	 0.000	 0	 16000	0.0000
 A11_153_85.wav	 2.804	 0.000	 0	 16000	0.0000
 A11_153_S1.wav	 1.739	 0.000	 0	 16000	0.0000
 A11_153_S2.wav	 2.473	 0.000	 0	 16000	0.0000
 A11_153_S3.wav	 2.535	 0.000	 0	 16000	0.0000
 A11_154.wav	 2.847	 0.000	 0	 16000	0.0000
 A11_154_K.wav	 2.126	 0.000	 0	 16000	0.0000
 A11_154_84.wav	 2.829	 0.000	 0	 16000	0.0000
 A11_154_85.wav	 2.813	 0.000	 0	 16000	0.0000
 A11_154_S1.wav	 1.715	 0.000	 0	 16000	0.0000
 A11_154_S2.wav	 2.496	 0.000	 0	 16000	0.0000
 A11_154_S3.wav	 2.492	 0.000	 0	 16000	0.0000
 A11_155.wav	 2.745	 0.000	 0	 16000	0.0000
 A11_155_K.wav	 1.907	 0.000	 0	 16000	0.0040
 A11_155_84.wav	 2.697	 0.000	 0	 16000	0.0000
 A11_155_85.wav	 2.669	 0.000	 0	 16000	0.0000
 A11_155_S1.wav	 1.701	 0.000	 0	 16000	0.0000
 A11_155_S2.wav	 2.432	 0.000	 0	 16000	0.0000
 A11_155_S3.wav	 2.345	 0.000	 0	 16000	0.0000
 A11_156.wav	 2.663	 0.000	 0	 16000	0.0000
 A11_156_K.wav	 2.057	 0.000	 0	 16000	0.0000
 A11_156_84.wav	 2.658	 0.000	 0	 16000	0.0000
 A11_156_85.wav	 2.653	 0.000	 0	 16000	0.0000
 A11_156_S1.wav	 1.690	 0.000	 0	 16000	0.0000
 A11_156_S2.wav	 2.385	 0.000	 0	 16000	0.0000
 A11_156_S3.wav	 2.368	 0.000	 0	 16000	0.0000
 A11_157.wav	 2.645	 0.000	 0	 16000	0.0000
 A11_157_K.wav	 1.968	 0.000	 0	 16000	0.0000
 A11_157_84.wav	 2.633	 0.000	 0	 16000	0.0000
 A11_157_85.wav	 2.625	 0.000	 0	 16000	0.0000
 A11_157_S1.wav	 1.607	 0.000	 0	 16000	0.0000
 A11_157_S2.wav	 2.340	 0.000	 0	 16000	0.0000
 A11_157_S3.wav	 2.257	 0.000	 0	 16000	0.0000
 A11_158.wav	 2.694	 0.000	 0	 16000	0.0000
 A11_158_K.wav	 1.980	 0.000	 0	 16000	0.0000
 A11_158_84.wav	 2.675	 0.000	 0	 16000	0.0000
 A11_158_85.wav	 2.666	 0.000	 0	 16000	0.0000
 A11_158_S1.wav	 1.599	 0.000	 0	 16000	0.0000
 A11_158_S2.wav	 2.398	 0.000	 0	 16000	0.0000
 A11_158_S3.wav	 2.385	 0.000	 0	 16000	0.0000
 A11_159.wav	 2.749	 0.000	 0	 16000	0.0000
 A11_159_K.wav	 2.064	 0.000	 0	 16000	0.0000
 A11_159_84.wav	 2.713	 0.000	 0	 16000	0.0000
 A11_159_85.wav	 2.689	 0.000	 0	 16000	0.0000
 A11_159_S1.wav	 1.706	 0.000	 0	 16000	0.0000
 A11_159_S2.wav	 2.333	 0.000	 0	 16000	0.0000
 A11_159_S3.wav	 2.394	 0.000	 0	 16000	0.0000
 A11_16.wav	 2.765	 0.000	 0	 16000	0.0000
 A11_16_K.wav	 2.074	 0.000	 0	 16000	0.0000
 A11_16_84.wav	 2.745	 0.000	 0	 16000	0.0000
 A11_16_85.wav	 2.724	 0.000	 0	 16000	0.0000
 A11_16_S1.wav	 1.880	 0.000	 0	 16000	0.0000
 A11_16_S2.wav	 2.433	 0.000	 0	 16000	0.0000
 A11_16_S3.wav	 2.382	 0.000	 0	 16000	0.0000
 A11_160.wav	 2.728	 0.000	 0	 16000	0.0000
 A11_160_K.wav	 2.072	 0.000	 0	 16000	0.0000
 A11_160_84.wav	 2.736	 0.000	 0	 16000	0.0000
 A11_160_85.wav	 2.709	 0.000	 0	 16000	0.0000
 A11_160_S1.wav	 1.592	 0.000	 0	 16000	0.0000
 A11_160_S2.wav	 2.323	 0.000	 0	 16000	0.0000
 A11_160_S3.wav	 2.301	 0.000	 0	 16000	0.0000
 A11_161.wav	 2.753	 0.000	 0	 16000	0.0000
 A11_161_K.wav	 2.311	 0.000	 0	 16000	0.0000
 A11_161_84.wav	 2.742	 0.000	 0	 16000	0.0000
 A11_161_85.wav	 2.731	 0.000	 0	 16000	0.0000
 A11_161_S1.wav	 1.677	 0.000	 0	 16000	0.0000
 A11_161_S2.wav	 2.518	 0.000	 0	 16000	0.0000
 A11_161_S3.wav	 2.477	 0.000	 0	 16000	0.0000
 A11_162.wav	 2.675	 0.000	 0	 16000	0.0000
 A11_162_K.wav	 1.991	 0.000	 0	 16000	0.0000
 A11_162_84.wav	 2.665	 0.000	 0	 16000	0.0000
 A11_162_85.wav	 2.658	 0.000	 0	 16000	0.0000
 A11_162_S1.wav	 1.774	 0.000	 0	 16000	0.0000
 A11_162_S2.wav	 2.394	 0.000	 0	 16000	0.0000
 A11_162_S3.wav	 2.332	 0.000	 0	 16000	0.0000
 A11_163.wav	 2.823	 0.000	 0	 16000	0.0000
 A11_163_K.wav	 1.984	 0.000	 0	 16000	0.0000
 A11_163_84.wav	 2.795	 0.000	 0	 16000	0.0000
 A11_163_85.wav	 2.775	 0.000	 0	 16000	0.0000
 A11_163_S1.wav	 1.773	 0.000	 0	 16000	0.0000
 A11_163_S2.wav	 2.512	 0.000	 0	 16000	0.0000
 A11_163_S3.wav	 2.465	 0.000	 0	 16000	0.0000
 A11_164.wav	 2.711	 0.000	 0	 16000	0.0000
 A11_164_K.wav	 2.037	 0.000	 0	 16000	0.0000
 A11_164_84.wav	 2.690	 0.000	 0	 16000	0.0000
 A11_164_85.wav	 2.669	 0.000	 0	 16000	0.0000
 A11_164_S1.wav	 1.669	 0.000	 0	 16000	0.0000
 A11_164_S2.wav	 2.331	 0.000	 0	 16000	0.0000
 A11_164_S3.wav	 2.310	 0.000	 0	 16000	0.0000
 A11_165.wav	 2.811	 0.000	 0	 16000	0.0000
 A11_165_K.wav	 1.957	 0.000	 0	 16000	0.0040
 A11_165_84.wav	 2.787	 0.000	 0	 16000	0.0000
 A11_165_85.wav	 2.779	 0.000	 0	 16000	0.0000
 A11_165_S1.wav	 1.852	 0.000	 0	 16000	0.0000
 A11_165_S2.wav	 2.387	 0.000	 0	 16000	0.0000
 A11_165_S3.wav	 2.378	 0.000	 0	 16000	0.0000
 A11_166.wav	 2.943	 0.000	 0	 16000	0.0000
 A11_166_K.wav	 1.900	 0.000	 0	 16000	0.0000
 A11_166_84.wav	 2.892	 0.000	 0	 16000	0.0000
 A11_166_85.wav	 2.876	 0.000	 0	 16000	0.0000
 A11_166_S1.wav	 1.821	 0.000	 0	 16000	0.0000
 A11_166_S2.wav	 2.605	 0.000	 0	 16000	0.0000
 A11_166_S3.wav	 2.519	 0.000	 0	 16000	0.0000
 A11_167.wav	 2.751	 0.000	 0	 16000	0.0000
 A11_167_K.wav	 1.893	 0.000	 0	 16000	0.0000
 A11_167_84.wav	 2.651	 0.000	 0	 16000	0.0000
 A11_167_85.wav	 2.585	 0.000	 0	 16000	0.0000
 A11_167_S1.wav	 1.610	 0.000	 0	 16000	0.0000
 A11_167_S2.wav	 2.382	 0.000	 0	 16000	0.0000
 A11_167_S3.wav	 2.323	 0.000	 0	 16000	0.0000
 A11_168.wav	 2.937	 0.000	 0	 16000	0.0000
 A11_168_K.wav	 2.505	 0.000	 0	 16000	0.0000
 A11_168_84.wav	 2.913	 0.000	 0	 16000	0.0000
 A11_168_85.wav	 2.889	 0.000	 0	 16000	0.0000
 A11_168_S1.wav	 1.692	 0.000	 0	 16000	0.0000
 A11_168_S2.wav	 2.660	 0.000	 0	 16000	0.0000
 A11_168_S3.wav	 2.642	 0.000	 0	 16000	0.0000
 A11_169.wav	 2.641	 0.000	 0	 16000	0.0000
 A11_169_K.wav	 2.066	 0.000	 0	 16000	0.0000
 A11_169_84.wav	 2.630	 0.000	 0	 16000	0.0000
 A11_169_85.wav	 2.621	 0.000	 0	 16000	0.0000
 A11_169_S1.wav	 1.538	 0.000	 0	 16000	0.0000
 A11_169_S2.wav	 2.367	 0.000	 0	 16000	0.0000
 A11_169_S3.wav	 2.330	 0.000	 0	 16000	0.0000
 A11_17.wav	 2.717	 0.000	 0	 16000	0.0000
 A11_17_K.wav	 1.936	 0.000	 0	 16000	0.0000
 A11_17_84.wav	 2.756	 0.000	 0	 16000	0.0000
 A11_17_85.wav	 2.729	 0.000	 0	 16000	0.0000
 A11_17_S1.wav	 1.653	 0.000	 0	 16000	0.0000
 A11_17_S2.wav	 2.386	 0.000	 0	 16000	0.0000
 A11_17_S3.wav	 2.363	 0.000	 0	 16000	0.0000
 A11_171.wav	 2.989	 0.000	 0	 16000	0.0000
 A11_171_K.wav	 2.225	 0.000	 0	 16000	0.0000
 A11_171_84.wav	 2.961	 0.000	 0	 16000	0.0000
 A11_171_85.wav	 2.935	 0.000	 0	 16000	0.0000
 A11_171_S1.wav	 1.731	 0.000	 0	 16000	0.0000
 A11_171_S2.wav	 2.740	 0.000	 0	 16000	0.0000
 A11_171_S3.wav	 2.623	 0.000	 0	 16000	0.0000
 A11_172.wav	 2.723	 0.000	 0	 16000	0.0000
 A11_172_K.wav	 1.922	 0.000	 0	 16000	0.0000
 A11_172_84.wav	 2.719	 0.000	 0	 16000	0.0000
 A11_172_85.wav	 2.691	 0.000	 0	 16000	0.0000
 A11_172_S1.wav	 1.757	 0.000	 0	 16000	0.0000
 A11_172_S2.wav	 2.280	 0.000	 0	 16000	0.0000
 A11_172_S3.wav	 2.342	 0.000	 0	 16000	0.0000
 A11_174.wav	 2.724	 0.000	 0	 16000	0.0000
 A11_174_K.wav	 1.886	 0.000	 0	 16000	0.0000
 A11_174_84.wav	 2.700	 0.000	 0	 16000	0.0000
 A11_174_85.wav	 2.664	 0.000	 0	 16000	0.0000
 A11_174_S1.wav	 1.800	 0.000	 0	 16000	0.0000
 A11_174_S2.wav	 2.320	 0.000	 0	 16000	0.0000
 A11_174_S3.wav	 2.284	 0.000	 0	 16000	0.0000
 A11_175.wav	 2.779	 0.000	 0	 16000	0.0000
 A11_175_K.wav	 2.076	 0.000	 0	 16000	0.0000
 A11_175_84.wav	 2.753	 0.000	 0	 16000	0.0000
 A11_175_85.wav	 2.738	 0.000	 0	 16000	0.0000
 A11_175_S1.wav	 1.651	 0.000	 0	 16000	0.0000
 A11_175_S2.wav	 2.395	 0.000	 0	 16000	0.0000
 A11_175_S3.wav	 2.392	 0.000	 0	 16000	0.0000
 A11_176.wav	 2.651	 0.000	 0	 16000	0.0000
 A11_176_K.wav	 2.144	 0.000	 0	 16000	0.0000
 A11_176_84.wav	 2.651	 0.000	 0	 16000	0.0000
 A11_176_85.wav	 2.648	 0.000	 0	 16000	0.0000
 A11_176_S1.wav	 1.500	 0.000	 0	 16000	0.0000
 A11_176_S2.wav	 2.283	 0.000	 0	 16000	0.0000
 A11_176_S3.wav	 2.332	 0.000	 0	 16000	0.0000
 A11_177.wav	 2.705	 0.000	 0	 16000	0.0000
 A11_177_K.wav	 1.913	 0.000	 0	 16000	0.0000
 A11_177_84.wav	 2.688	 0.000	 0	 16000	0.0000
 A11_177_85.wav	 2.660	 0.000	 0	 16000	0.0000
 A11_177_S1.wav	 1.693	 0.000	 0	 16000	0.0000
 A11_177_S2.wav	 2.396	 0.000	 0	 16000	0.0000
 A11_177_S3.wav	 2.404	 0.000	 0	 16000	0.0000
 A11_178.wav	 2.815	 0.000	 0	 16000	0.0000
 A11_178_K.wav	 1.775	 0.000	 0	 16000	0.0040
 A11_178_84.wav	 2.725	 0.000	 0	 16000	0.0000
 A11_178_85.wav	 2.681	 0.000	 0	 16000	0.0000
 A11_178_S1.wav	 1.716	 0.000	 0	 16000	0.0000
 A11_178_S2.wav	 2.386	 0.000	 0	 16000	0.0000
 A11_178_S3.wav	 2.347	 0.000	 0	 16000	0.0000
 A11_179.wav	 2.570	 0.000	 0	 16000	0.0000
 A11_179_K.wav	 1.840	 0.000	 0	 16000	0.0000
 A11_179_84.wav	 2.551	 0.000	 0	 16000	0.0000
 A11_179_85.wav	 2.530	 0.000	 0	 16000	0.0000
 A11_179_S1.wav	 1.755	 0.000	 0	 16000	0.0000
 A11_179_S2.wav	 2.189	 0.000	 0	 16000	0.0000
 A11_179_S3.wav	 2.273	 0.000	 0	 16000	0.0000
 A11_18.wav	 2.861	 0.000	 0	 16000	0.0000
 A11_18_K.wav	 2.022	 0.000	 0	 16000	0.0000
 A11_18_84.wav	 2.844	 0.000	 0	 16000	0.0000
 A11_18_85.wav	 2.835	 0.000	 0	 16000	0.0000
 A11_18_S1.wav	 1.833	 0.000	 0	 16000	0.0000
 A11_18_S2.wav	 2.460	 0.000	 0	 16000	0.0000
 A11_18_S3.wav	 2.406	 0.000	 0	 16000	0.0000
 A11_181.wav	 2.764	 0.000	 0	 16000	0.0000
 A11_181_K.wav	 1.992	 0.000	 0	 16000	0.0000
 A11_181_84.wav	 2.725	 0.000	 0	 16000	0.0000
 A11_181_85.wav	 2.703	 0.000	 0	 16000	0.0000
 A11_181_S1.wav	 1.710	 0.000	 0	 16000	0.0000
 A11_181_S2.wav	 2.356	 0.000	 0	 16000	0.0000
 A11_181_S3.wav	 2.330	 0.000	 0	 16000	0.0000
 A11_182.wav	 2.530	 0.000	 0	 16000	0.0000
 A11_182_K.wav	 1.866	 0.000	 0	 16000	0.0000
 A11_182_84.wav	 2.468	 0.000	 0	 16000	0.0000
 A11_182_85.wav	 2.426	 0.000	 0	 16000	0.0000
 A11_182_S1.wav	 1.712	 0.000	 0	 16000	0.0000
 A11_182_S2.wav	 2.132	 0.000	 0	 16000	0.0000
 A11_182_S3.wav	 2.172	 0.000	 0	 16000	0.0000
 A11_183.wav	 3.054	 0.000	 0	 16000	0.0000
 A11_183_K.wav	 2.046	 0.000	 0	 16000	0.0000
 A11_183_84.wav	 2.985	 0.000	 0	 16000	0.0000
 A11_183_85.wav	 2.929	 0.000	 0	 16000	0.0000
 A11_183_S1.wav	 1.966	 0.000	 0	 16000	0.0000
 A11_183_S2.wav	 2.690	 0.000	 0	 16000	0.0000
 A11_183_S3.wav	 2.613	 0.000	 0	 16000	0.0000
 A11_184.wav	 2.658	 0.000	 0	 16000	0.0000
 A11_184_K.wav	 1.884	 0.000	 0	 16000	0.0000
 A11_184_84.wav	 2.630	 0.000	 0	 16000	0.0000
 A11_184_85.wav	 2.608	 0.000	 0	 16000	0.0000
 A11_184_S1.wav	 1.725	 0.000	 0	 16000	0.0000
 A11_184_S2.wav	 2.318	 0.000	 0	 16000	0.0000
 A11_184_S3.wav	 2.330	 0.000	 0	 16000	0.0000
 A11_185.wav	 2.763	 0.000	 0	 16000	0.0000
 A11_185_K.wav	 2.102	 0.000	 0	 16000	0.0000
 A11_185_84.wav	 2.747	 0.000	 0	 16000	0.0000
 A11_185_85.wav	 2.738	 0.000	 0	 16000	0.0000
 A11_185_S1.wav	 1.715	 0.000	 0	 16000	0.0000
 A11_185_S2.wav	 2.424	 0.000	 0	 16000	0.0000
 A11_185_S3.wav	 2.403	 0.000	 0	 16000	0.0000
 A11_186.wav	 2.768	 0.000	 0	 16000	0.0000
 A11_186_K.wav	 2.039	 0.000	 0	 16000	0.0000
 A11_186_84.wav	 2.736	 0.000	 0	 16000	0.0000
 A11_186_85.wav	 2.698	 0.000	 0	 16000	0.0000
 A11_186_S1.wav	 1.625	 0.000	 0	 16000	0.0000
 A11_186_S2.wav	 2.332	 0.000	 0	 16000	0.0000
 A11_186_S3.wav	 2.351	 0.000	 0	 16000	0.0000
 A11_187.wav	 2.673	 0.000	 0	 16000	0.0000
 A11_187_K.wav	 1.884	 0.000	 0	 16000	0.0000
 A11_187_84.wav	 2.663	 0.000	 0	 16000	0.0000
 A11_187_85.wav	 2.657	 0.000	 0	 16000	0.0000
 A11_187_S1.wav	 1.487	 0.000	 0	 16000	0.0000
 A11_187_S2.wav	 2.335	 0.000	 0	 16000	0.0000
 A11_187_S3.wav	 2.304	 0.000	 0	 16000	0.0000
 A11_188.wav	 2.782	 0.000	 0	 16000	0.0000
 A11_188_K.wav	 2.101	 0.000	 0	 16000	0.0000
 A11_188_84.wav	 2.750	 0.000	 0	 16000	0.0000
 A11_188_85.wav	 2.715	 0.000	 0	 16000	0.0000
 A11_188_S1.wav	 1.772	 0.000	 0	 16000	0.0000
 A11_188_S2.wav	 2.449	 0.000	 0	 16000	0.0000
 A11_188_S3.wav	 2.462	 0.000	 0	 16000	0.0000
 A11_19.wav	 2.827	 0.000	 0	 16000	0.0000
 A11_19_K.wav	 2.166	 0.000	 0	 16000	0.0000
 A11_19_84.wav	 2.804	 0.000	 0	 16000	0.0000
 A11_19_85.wav	 2.788	 0.000	 0	 16000	0.0000
 A11_19_S1.wav	 1.844	 0.000	 0	 16000	0.0000
 A11_19_S2.wav	 2.466	 0.000	 0	 16000	0.0000
 A11_19_S3.wav	 2.465	 0.000	 0	 16000	0.0000
 A11_190.wav	 2.814	 0.000	 0	 16000	0.0000
 A11_190_K.wav	 2.112	 0.000	 0	 16000	0.0000
 A11_190_84.wav	 2.806	 0.000	 0	 16000	0.0000
 A11_190_85.wav	 2.802	 0.000	 0	 16000	0.0000
 A11_190_S1.wav	 1.650	 0.000	 0	 16000	0.0000
 A11_190_S2.wav	 2.463	 0.000	 0	 16000	0.0000
 A11_190_S3.wav	 2.462	 0.000	 0	 16000	0.0000
 A11_192.wav	 2.526	 0.000	 0	 16000	0.0000
 A11_192_K.wav	 1.835	 0.000	 0	 16000	0.0000
 A11_192_84.wav	 2.516	 0.000	 0	 16000	0.0000
 A11_192_85.wav	 2.483	 0.000	 0	 16000	0.0000
 A11_192_S1.wav	 1.560	 0.000	 0	 16000	0.0000
 A11_192_S2.wav	 2.167	 0.000	 0	 16000	0.0000
 A11_192_S3.wav	 2.201	 0.000	 0	 16000	0.0000
 A11_193.wav	 2.819	 0.000	 0	 16000	0.0000
 A11_193_K.wav	 1.969	 0.000	 0	 16000	0.0040
 A11_193_84.wav	 2.804	 0.000	 0	 16000	0.0000
 A11_193_85.wav	 2.791	 0.000	 0	 16000	0.0000
 A11_193_S1.wav	 1.774	 0.000	 0	 16000	0.0000
 A11_193_S2.wav	 2.467	 0.000	 0	 16000	0.0000
 A11_193_S3.wav	 2.452	 0.000	 0	 16000	0.0000
 A11_194.wav	 2.729	 0.000	 0	 16000	0.0000
 A11_194_K.wav	 1.743	 0.000	 0	 16000	0.0000
 A11_194_84.wav	 2.728	 0.000	 0	 16000	0.0000
 A11_194_85.wav	 2.709	 0.000	 0	 16000	0.0000
 A11_194_S1.wav	 1.610	 0.000	 0	 16000	0.0000
 A11_194_S2.wav	 2.306	 0.000	 0	 16000	0.0000
 A11_194_S3.wav	 2.325	 0.000	 0	 16000	0.0000
 A11_195.wav	 2.744	 0.000	 0	 16000	0.0000
 A11_195_K.wav	 1.867	 0.000	 0	 16000	0.0000
 A11_195_84.wav	 2.723	 0.000	 0	 16000	0.0000
 A11_195_85.wav	 2.713	 0.000	 0	 16000	0.0000
 A11_195_S1.wav	 1.783	 0.000	 0	 16000	0.0000
 A11_195_S2.wav	 2.308	 0.000	 0	 16000	0.0000
 A11_195_S3.wav	 2.335	 0.000	 0	 16000	0.0000
 A11_196.wav	 2.782	 0.000	 0	 16000	0.0000
 A11_196_K.wav	 2.187	 0.000	 0	 16000	0.0000
 A11_196_84.wav	 2.739	 0.000	 0	 16000	0.0000
 A11_196_85.wav	 2.712	 0.000	 0	 16000	0.0000
 A11_196_S1.wav	 1.636	 0.000	 0	 16000	0.0000
 A11_196_S2.wav	 2.408	 0.000	 0	 16000	0.0000
 A11_196_S3.wav	 2.400	 0.000	 0	 16000	0.0000
 A11_0.wav	 2.259	 0.000	 0	 16000	0.0000
 A11_0_K.wav	 2.118	 0.000	 0	 16000	0.0000
 A11_0_84.wav	 2.326	 0.000	 0	 16000	0.0040
 A11_0_85.wav	 2.289	 0.000	 0	 16000	0.0040
 A11_0_S1.wav	 1.780	 0.000	 0	 16000	0.0000
 A11_0_S2.wav	 2.131	 0.000	 0	 16000	0.0000
 A11_0_S3.wav	 2.412	 0.000	 0	 16000	0.0000
 A11_1.wav	 2.500	 0.000	 0	 16000	0.0000
 A11_1_K.wav	 1.872	 0.000	 0	 16000	0.0000
 A11_1_84.wav	 2.536	 0.000	 0	 16000	0.0000
 A11_1_85.wav	 2.518	 0.000	 0	 16000	0.0000
 A11_1_S1.wav	 1.721	 0.000	 0	 16000	0.0000
 A11_1_S2.wav	 2.256	 0.000	 0	 16000	0.0000
 A11_1_S3.wav	 2.221	 0.000	 0	 16000	0.0000
 A11_10.wav	 2.487	 0.000	 0	 16000	0.0000
 A11_10_K.wav	 2.069	 0.000	 0	 16000	0.0000
 A11_10_84.wav	 2.500	 0.000	 0	 16000	0.0000
 A11_10_85.wav	 2.496	 0.000	 0	 16000	0.0000
 A11_10_S1.wav	 1.592	 0.000	 0	 16000	0.0000
 A11_10_S2.wav	 2.270	 0.000	 0	 16000	0.0000
 A11_10_S3.wav	 2.312	 0.000	 0	 16000	0.0000
 A11_100.wav	 2.288	 0.000	 0	 16000	0.0000
